,time,text,long,lat
359,2019-10-28 05:20:42,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
360,2019-10-28 05:17:32,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
361,2019-10-28 05:14:14,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
362,2019-10-28 05:13:36,b'RT @PepperwoodCA: Thank you all for your thoughts and prayers for @PepperwoodCA - everyone is safe - and data continues to stream from our\xe2\x80\xa6',38.796,-122.767
363,2019-10-28 05:11:50,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
364,2019-10-28 05:09:54,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
365,2019-10-28 05:09:30,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
366,2019-10-28 05:07:24,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
367,2019-10-28 05:06:39,b'@Atheopaganism @SarRavani The fire is already in Windsor (since early afternoon) @ Foothills park. CalFire has been\xe2\x80\xa6 https://t.co/0op8Akojc4',38.796,-122.767
368,2019-10-28 05:06:18,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
369,2019-10-28 05:05:47,"b""@tiffanythere It's some sort of equipment but not fire""",38.796,-122.767
370,2019-10-28 05:05:12,b'@pergolj @kron4news @kron4news  clarified IT is FAa equipment not actual fire',38.796,-122.767
371,2019-10-28 05:04:47,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
372,2019-10-28 05:03:22,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
373,2019-10-28 05:03:14,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
374,2019-10-28 05:02:26,b'RT @BethSchlanker: Fire on hwy 128 @NorthBayNews #kinkaidfire https://t.co/Vyi8s0eTzg',38.796,-122.767
375,2019-10-28 05:00:44,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
376,2019-10-28 05:00:21,"b'Latest: Kincade fire grows to 54,290 acres, containment decreases from 10 to 5 percent https://t.co/nJqRutTxES #KincadeFire'",38.796,-122.767
377,2019-10-28 05:00:06,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
378,2019-10-28 04:59:03,b'Just got a SoCoAlert for immediate fire danger for Larkfield/Wikiup area. Evacuate immediately if you have not alre\xe2\x80\xa6 https://t.co/2tjxnNuvGB',38.796,-122.767
379,2019-10-28 04:57:52,"b'@AdamNMayer Now KRON4 says they reported incorrect information, the red glow is from a land site owned by FAA. Ther\xe2\x80\xa6 https://t.co/y0NXW4TAxy'",38.796,-122.767
380,2019-10-28 04:53:48,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
381,2019-10-28 04:52:46,b'RT @PepperwoodCA: Thank you all for your thoughts and prayers for @PepperwoodCA - everyone is safe - and data continues to stream from our\xe2\x80\xa6',38.796,-122.767
382,2019-10-28 04:52:27,b'Thank you all for your thoughts and prayers for @PepperwoodCA - everyone is safe - and data continues to stream fro\xe2\x80\xa6 https://t.co/XM8Ezf0BX7',38.796,-122.767
383,2019-10-28 04:51:22,b'Sonoma county fire fighthers need to eat',38.796,-122.767
384,2019-10-28 04:50:43,"b'RT @ETSshow: Hello Friends\nI &amp; my family are safe. \nThe texts, tweets &amp; tags are much appreciated.\nStill in the thick of it w/ high winds e\xe2\x80\xa6'",38.796,-122.767
385,2019-10-28 04:49:53,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
386,2019-10-28 04:49:47,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
387,2019-10-28 04:46:32,b'They need taco trucks for fire fighters feed them',38.796,-122.767
388,2019-10-28 04:46:27,"b""@A_dub_vega It's well out of sr and being over in rincon valley helps keep the fire away""",38.796,-122.767
389,2019-10-28 04:45:23,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
390,2019-10-28 04:45:12,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
391,2019-10-28 04:41:57,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
392,2019-10-28 04:41:51,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
393,2019-10-28 04:40:59,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
394,2019-10-28 04:39:51,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
395,2019-10-28 04:39:07,"b'Active fire map right now #kincaidfire #sonoma #napa #norcal October 27, 2019 9:30 pm https://t.co/ySAztHxUQJ'",38.796,-122.767
396,2019-10-28 04:38:59,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
397,2019-10-28 04:38:19,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
398,2019-10-28 04:37:53,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
399,2019-10-28 04:35:04,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
400,2019-10-28 04:34:39,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
401,2019-10-28 04:34:34,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
402,2019-10-28 04:33:58,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
403,2019-10-28 04:32:12,b'@SarRavani Do you see fire on any properties on Chalk Hill road ? How far north on that road did you go?',38.796,-122.767
404,2019-10-28 04:31:45,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
405,2019-10-28 04:31:15,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
406,2019-10-28 04:31:07,b'RT @BethSchlanker: The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
407,2019-10-28 04:30:57,b'The #Kincade fire in Healdsburg and Windsor @NorthBayNews https://t.co/Qhn3qahYpz',38.796,-122.767
408,2019-10-28 04:30:07,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
409,2019-10-28 04:29:53,"b""This map seems to have the most up to date information on the #kincaidefire. It's interactive and detailed.\n\nSonoma\xe2\x80\xa6 https://t.co/fr6qXzzlB2""",38.796,-122.767
410,2019-10-28 04:29:45,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
411,2019-10-28 04:28:18,b'RT @BethSchlanker: Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
412,2019-10-28 04:28:08,b'Firefighters battle the #Kincade fire in Windsor @NorthBayNews https://t.co/xWebs7FpZy',38.796,-122.767
413,2019-10-28 04:27:28,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
414,2019-10-28 04:25:25,b'Sunday Night Update- Fire Risk Remains: No changes for Rohnert Park residents (see attached) https://t.co/TszZlAkxD4',38.796,-122.767
415,2019-10-28 04:21:41,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
416,2019-10-28 04:17:06,b'RT @SRScanner: Live fire footage:  https://t.co/N4pPWDwxNU',38.796,-122.767
417,2019-10-28 04:15:56,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
418,2019-10-28 04:13:48,b'RT @BiznewsPaulB: #SonomaCounty Sheriff defends widespread #KincadeFire evacuations; how he decided who he forced to leave and when @NorthB\xe2\x80\xa6',38.796,-122.767
419,2019-10-28 04:12:33,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
420,2019-10-28 04:11:47,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
421,2019-10-28 04:11:41,"b'RT @KRCBFMRadio91: Airbnb offering free housing for Kincade Fire evacuees, relief workers https://t.co/at9bjUxoKJ'",38.796,-122.767
422,2019-10-28 04:11:08,b'Erratic winds cause Kincade fire acreage to balloon; containment drops https://t.co/nHZtCF15PM',38.796,-122.767
423,2019-10-28 04:10:58,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
424,2019-10-28 04:08:48,"b""@MrBig_B West county hasn't had a fire sine the 1940's and is considered to be extremely high risk. The great is th\xe2\x80\xa6 https://t.co/DxoDUAQWJ0""",38.796,-122.767
425,2019-10-28 04:05:52,b'RT @BiznewsPaulB: Coffey Park 2017 #SonomaCounty fire survivors traumatized again by threat of #KincadeFire @NorthBayNews @ausmurph88 @CAL_\xe2\x80\xa6',38.796,-122.767
426,2019-10-28 04:03:16,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
427,2019-10-28 04:02:25,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
428,2019-10-28 04:01:38,"b'RT @CphilpottCraig: People, this is what it looks like in high wind tonight. This is Fieldstone Winery Fire of the #KincadeFire in Alexande\xe2\x80\xa6'",38.796,-122.767
429,2019-10-28 04:00:42,b'Coffey Park 2017 #SonomaCounty fire survivors traumatized again by threat of #KincadeFire @NorthBayNews @ausmurph88\xe2\x80\xa6 https://t.co/FCBviHxNmB',38.796,-122.767
430,2019-10-28 03:57:33,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
431,2019-10-28 03:57:15,b'Hoping everyone is safe and the week ahead provides those of us hear in Sonoma county some fire relief.\n\nStay stron\xe2\x80\xa6 https://t.co/NzseFXOMw6',38.796,-122.767
432,2019-10-28 03:57:11,b'RT @SRScanner: Live fire footage:  https://t.co/N4pPWDwxNU',38.796,-122.767
433,2019-10-28 03:56:01,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
434,2019-10-28 03:54:42,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
435,2019-10-28 03:54:26,b'Blackouts and mass evacuations as Kincade fire grows amid high winds https://t.co/7AzJoNbSSD',38.796,-122.767
436,2019-10-28 03:53:25,b'@Camila_Cabello California is literally on fire and I\xe2\x80\x99m wondering what to do. And if I\xe2\x80\x99ll even make it to my Paris\xe2\x80\xa6 https://t.co/DVZsWXj9Nf',38.796,-122.767
437,2019-10-28 03:53:13,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
438,2019-10-28 03:51:54,b'@CALFIRELNU Saw tweet that Kendal Jackson had spot fire and jumped 101. Then report that it was not true . Can you\xe2\x80\xa6 https://t.co/3hclBmQOiV',38.796,-122.767
439,2019-10-28 03:45:37,b'RT @KRCBFMRadio91: For everyone inside and outside the area - here are pictures &amp; videos put together by the SF Chronicle today. \n\nKincade\xe2\x80\xa6',38.796,-122.767
440,2019-10-28 03:45:17,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
441,2019-10-28 03:41:39,b'For everyone inside and outside the area - here are pictures &amp; videos put together by the SF Chronicle today. \n\nKin\xe2\x80\xa6 https://t.co/Pyk4QO7pxi',38.796,-122.767
442,2019-10-28 03:33:51,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
443,2019-10-28 03:32:51,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
444,2019-10-28 03:31:48,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
445,2019-10-28 03:31:24,"b""RT @nerdcoregirl: @CAFarmersDtr honestly, what the containment number doesn't show is how many homes they outright saved throughout the nig\xe2\x80\xa6""",38.796,-122.767
446,2019-10-28 03:30:03,"b""It's really bad when you know the names and hashtags of every fire in your state - all dozen-plus or so of them! \xf0\x9f\x98\xb3\n#KincadeFire""",38.796,-122.767
447,2019-10-28 03:27:00,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
448,2019-10-28 03:24:45,b'@sanjaykalra @CAL_FIRE So grateful!',38.796,-122.767
449,2019-10-28 03:23:21,"b""@CAFarmersDtr honestly, what the containment number doesn't show is how many homes they outright saved throughout t\xe2\x80\xa6 https://t.co/TnTkrktXFW""",38.796,-122.767
450,2019-10-28 03:23:15,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
451,2019-10-28 03:22:46,"b""RT @BiznewsPaulB: Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in #SonomaC\xe2\x80\xa6""",38.796,-122.767
452,2019-10-28 03:22:22,"b""Vivid reporting that's worth your time: Firefighters valiantly block #KincadeFire from torching Windsor homes in\xe2\x80\xa6 https://t.co/TKBiLL7Im7""",38.796,-122.767
453,2019-10-28 03:19:54,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
454,2019-10-28 03:16:28,b'RT @StephenMurphyCA: Woke up to hurricane force winds this morning. \n\nThe fire seems to have almost doubled in size. \n\nPhysically and menta\xe2\x80\xa6',38.796,-122.767
455,2019-10-28 03:15:40,"b'RT @jgobble: This is most definitely NOT #KincadeFire-related.\nThere are many, many homeless encampments along this trail.\nThis is probably\xe2\x80\xa6'",38.796,-122.767
456,2019-10-28 03:15:36,b'Woke up to hurricane force winds this morning. \n\nThe fire seems to have almost doubled in size. \n\nPhysically and me\xe2\x80\xa6 https://t.co/BZ9DBOxTls',38.796,-122.767
457,2019-10-28 03:14:29,"b'Airbnb offering free housing for Kincade Fire evacuees, relief workers https://t.co/at9bjUxoKJ'",38.796,-122.767
458,2019-10-28 03:12:43,"b""@MaptheP The fire is in Roseland? It's this the same one is this related to the Joe Rodota fire?""",38.796,-122.767
459,2019-10-28 03:07:35,"b'RT @jgobble: This is most definitely NOT #KincadeFire-related.\nThere are many, many homeless encampments along this trail.\nThis is probably\xe2\x80\xa6'",38.796,-122.767
460,2019-10-28 03:06:14,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
461,2019-10-28 03:04:46,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
462,2019-10-28 03:03:26,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
463,2019-10-28 03:02:58,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
464,2019-10-28 03:02:49,b'RT @PUCNow: Our campus and community are under no threat from the Kincade fire at this time (https://t.co/eUrGxOwwQP for more). If you\xe2\x80\x99re a\xe2\x80\xa6',38.796,-122.767
465,2019-10-28 03:02:46,"b'RT @jgobble: This is most definitely NOT #KincadeFire-related.\nThere are many, many homeless encampments along this trail.\nThis is probably\xe2\x80\xa6'",38.796,-122.767
466,2019-10-28 03:01:26,b'@Cernovich @NickSzabo4 Sounds like an accidental fire they immediately knew the cause of but didn\xe2\x80\x99t want the person\xe2\x80\xa6 https://t.co/oYWaY6QHxg',38.796,-122.767
467,2019-10-28 03:01:02,b'Small part of the Kinkaid fire \xf0\x9f\x94\xa5 from above just a few mins ago. My St Helena hides a lot of it; photo doesn\xe2\x80\x99t do i\xe2\x80\xa6 https://t.co/OssLmDNbWP',38.796,-122.767
468,2019-10-28 02:58:21,"b'This is most definitely NOT #KincadeFire-related.\nThere are many, many homeless encampments along this trail.\nThis\xe2\x80\xa6 https://t.co/vDLbICj6u9'",38.796,-122.767
469,2019-10-28 02:56:59,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
470,2019-10-28 02:56:26,"b""RT @Roselandreport: Northern Calif.'s Kincade Fire Has Grown Larger Than The Entire Size of Manhattan https://t.co/UaZvFE2l2k""",38.796,-122.767
471,2019-10-28 02:56:10,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
472,2019-10-28 02:54:39,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
473,2019-10-28 02:53:16,b'RT @RepThompson: Attention veterans: air quality is poor in several parts of our district due to the Kincade Fire. If you are having sympto\xe2\x80\xa6',38.796,-122.767
474,2019-10-28 02:53:03,"b'RT @RepThompson: Reminder: our region faces severe and concerning fire weather for the next few days, including critical fire conditions st\xe2\x80\xa6'",38.796,-122.767
475,2019-10-28 02:52:59,b'RT @RepThompson: With another Public Safety Power Shutoff starting this weekend due to serious and potentially life-threatening fire condit\xe2\x80\xa6',38.796,-122.767
476,2019-10-28 02:52:40,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
477,2019-10-28 02:51:24,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
478,2019-10-28 02:51:11,b'RT @RepThompson: Be advised: I-80 is closed from Hwy-4 to 780 due to Crockett Fire. https://t.co/C5v0i721Jb',38.796,-122.767
479,2019-10-28 02:50:44,"b""Northern Calif.'s Kincade Fire Has Grown Larger Than The Entire Size of Manhattan https://t.co/UaZvFE2l2k""",38.796,-122.767
480,2019-10-28 02:47:34,b'New fire on #JoeRodotaTrail in #SantaRosa right now',38.796,-122.767
481,2019-10-28 02:47:26,b'Our campus and community are under no threat from the Kincade fire at this time (https://t.co/eUrGxOwwQP for more).\xe2\x80\xa6 https://t.co/mmeIitUtNi',38.796,-122.767
482,2019-10-28 02:45:55,b'RT @TomCrews2: On my roof watering it down as the fire gets closer... The winds were insane last night and depending on what fake news stat\xe2\x80\xa6',38.796,-122.767
483,2019-10-28 02:45:42,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
484,2019-10-28 02:43:25,b'@RubySanrio27 It\xe2\x80\x99s windy up here and the fire threatening Santa Rosa doesn\xe2\x80\x99t help it at all.',38.796,-122.767
485,2019-10-28 02:42:28,"b'Kincade Fire: Evacuation orders in Sonoma, Napa counties as fire grows https://t.co/uBtcJ7l8JP'",38.796,-122.767
486,2019-10-28 02:38:17,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
487,2019-10-28 02:35:06,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
488,2019-10-28 02:33:15,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
489,2019-10-28 02:32:32,b'RT @elizabethxoox: I am endlessly proud of cal fire and all the amazing men and women working to save our community. #KincadeFire https://t\xe2\x80\xa6',38.796,-122.767
490,2019-10-28 02:32:23,b'...FIRE I AM IN A WAR WITH RIGHT NOW WAS  ZUES GIFT AND MAN STOLE IT FROM HIM.  SEE BY TAKING BACK THE EARTH AND ME\xe2\x80\xa6 https://t.co/J207p8k2qY',38.796,-122.767
491,2019-10-28 02:31:02,"b'@toejamandearl gl, im boutta evacuate from the Kincaid fire too \xf0\x9f\x94\xa5'",38.796,-122.767
492,2019-10-28 02:26:46,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
493,2019-10-28 02:25:54,b'GOOD EVENING AMERICA! ITS \n7:22 PM PT 10.27.19. WE ARE STILL HOME EAITING FOR POSSIBLE EVACUATION AS OUR COUNTY IS\xe2\x80\xa6 https://t.co/0t12GzONQT',38.796,-122.767
494,2019-10-28 02:25:04,"b'Power is out. My home county is going thru the #kinkaidfire. 180,000 evacuated. A second fire is burning North of u\xe2\x80\xa6 https://t.co/HsYpalxrTc'",38.796,-122.767
495,2019-10-28 02:23:52,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
496,2019-10-28 02:23:15,"b'#KincadeFire \xf0\x9f\x94\xa5 unofficial, automated update.\nAt Geyserville, CA. \xe2\x9a\xa0\xef\xb8\x8f DO NOT USE FOR SAFETY PURPOSES - See officials\xe2\x80\xa6 https://t.co/zUBGyBUOVk'",38.796,-122.767
497,2019-10-28 02:22:15,"b'@r6Minty It\xe2\x80\x99s so when a power line is downed, it doesn\xe2\x80\x99t start another fire or kill somebody'",38.796,-122.767
498,2019-10-28 02:20:54,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
499,2019-10-28 02:19:02,b'@13thStreetWitch @CAgovernor @GavinNewsom @CAL_FIRE @Cal_OES @PGE4Me Just saying that it is a little too late...\xe2\x80\xa6 https://t.co/k8wtIvq5k8',38.796,-122.767
500,2019-10-28 02:17:58,b'LIVE: Update of Kincade Fire and evacuations https://t.co/XE78ehyaOt https://t.co/BvVkqyX8MW',38.796,-122.767
501,2019-10-28 02:16:44,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
502,2019-10-28 02:16:31,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
503,2019-10-28 02:15:27,b'Fire is growing and containment % going down.  Ugh https://t.co/qbDsdJBQz2',38.796,-122.767
504,2019-10-28 02:14:33,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
505,2019-10-28 02:14:30,b'RT @CphilpottCraig: Fire at 3 mile marker on Pine Flat Rd #KincadeFire Sonoma Co CA https://t.co/63KP7mPQL9',38.796,-122.767
506,2019-10-28 02:14:28,"b'RT @jjpressdem: LATEST: #KincadeFire now 54,298 acres; 94 structures destroyed. Officials said about 3,400 firefighters are working to prot\xe2\x80\xa6'",38.796,-122.767
507,2019-10-28 02:11:54,b'So officially much bigger than the Tubbs Fire. Unreal. https://t.co/xGMyUvkcwB',38.796,-122.767
508,2019-10-28 02:11:10,"b'Smoky sky over the vineyards. #fire #calfire nbcnews @ Calistoga, California https://t.co/r9L5Old4QQ'",38.796,-122.767
509,2019-10-28 02:10:54,b'@WrayCharles @CAL_FIRE Appreciate it.\nSanta Rosa Memorial Hospital (where I work) is open &amp; operational at this time.',38.796,-122.767
510,2019-10-28 02:08:06,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
511,2019-10-28 02:06:21,"b'RT @Seighin: 180,000 people have been evacuated.\n\nWinds will die down Monday, and then increase again Tuesday.\n\nFire being held at the east\xe2\x80\xa6'",38.796,-122.767
512,2019-10-28 02:05:44,"b'RT @Seighin: 180,000 people have been evacuated.\n\nWinds will die down Monday, and then increase again Tuesday.\n\nFire being held at the east\xe2\x80\xa6'",38.796,-122.767
513,2019-10-28 02:05:18,"b'@my2cnz keep in mind... that\'s ""It has burned 54,000 acres"" not ""the fire\'s size is currently 54,000 acres"".\n\n29,45\xe2\x80\xa6 https://t.co/tDFmuDRBMi'",38.796,-122.767
514,2019-10-28 02:05:09,"b'RT @jjpressdem: #KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters made a her\xe2\x80\xa6'",38.796,-122.767
