time,text,retweet_count,favorite_count,target
2019-11-01 17:59:18,"Another fire started last night in Cali?!?! It's not been either warm nor windy.  https://t.co/uPaTBcWFPs""",0,1,1
2019-11-01 17:59:10,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/HpxmVV5nf2'",0,0,1
2019-11-01 17:58:46,"RT @AdamRamsay: EXCLUSIVE: The Metropolitan Police have passed a file of criminal evidence against @BorisJohnson and Dominic Cummings' Vote\xe2\x80\xa6""",5272,0,1
2019-11-01 17:58:28,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT\xe2\x80\xa6 https://t.co/iWjS9rVjzL'",0,0,1
2019-11-01 17:58:21,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/QhL1CbcEoE'",0,0,1
2019-11-01 17:58:18,"Maria Fire: Evacuation Maps, Containment, Photos &amp;\xc2\xa0Videos https://t.co/88LFvBL5NR https://t.co/JugqVWNBRG'",0,0,1
2019-11-01 17:57:29,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/FJyNGraYtI'",0,0,1
2019-11-01 17:57:04,"Fast-moving Maria fire in rural Southern California threatens avocado, citrus\xc2\xa0crops https://t.co/H6YT8saUv1 https://t.co/HMVRad0GXn'",0,0,1
2019-11-01 17:56:36,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/3DHYZWLL01'",0,0,1
2019-11-01 17:55:27,"""Pakistani Train Inferno Was Decades in the Making"" by Maria Abi-Habib and Salman Masood via NYT\xe2\x80\xa6 https://t.co/irLTncWM0G'",0,0,1
2019-11-01 17:54:58,Eye Opener at 8: Maria Fire rages in Southern California #CTM  https://t.co/KUen4XRFev',0,0,1
2019-11-01 17:54:41,"8,730-Acre Maria Fire Burning on South Mountain Destroys 2 Structures, Threatens Homes in Santa Paula and Somis\xe2\x80\xa6 https://t.co/volK2IgniZ'",0,0,1
2019-11-01 17:54:13,"Read this: ""Pakistani Train Inferno Was Decades in the Making"" by Maria Abi-Habib and Salman Masood via NYT https://t.co/HgSejBuQIf'",0,0,1
2019-11-01 17:54:12,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/SjsGCHo9rg'",0,0,1
2019-11-01 17:54:10,"Tanker 910 coming into Santa Maria airport, likely for a fire-retardant refill.  It is one of several converted DC-\xe2\x80\xa6 https://t.co/1hYS903Mli'",0,2,1
2019-11-01 17:54:08,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/y9za939WQi'",0,0,1
2019-11-01 17:53:38,"Firefighters in Santa Paula, CA, battle the #MariaFire, the state's newest wildfire, which exploded overnight and f\xe2\x80\xa6 https://t.co/6vCSexAVfb""",109,184,1
2019-11-01 17:53:38,look for @realDonaldTrump to finally tweet about our California wildfires. The latest is called the #maria fire whi\xe2\x80\xa6 https://t.co/ssCEOL3M5n',0,0,1
2019-11-01 17:53:26,"If you are in the fire-affected areas in California and trying to use a drone to take pictures, stop immediately. Y\xe2\x80\xa6 https://t.co/ohNFImOSk4'",6,17,1
2019-11-01 17:53:25,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/FqXGnYLN2I'",0,0,1
2019-11-01 17:53:23,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT https://t.co/5dmLWs8ZGZ'",0,0,1
2019-11-01 17:53:17,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/UIE8J0BqGN'",0,0,1
2019-11-01 17:52:31,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News - https://t.co/p1WS1k8L09 via @ABC'",0,0,1
2019-11-01 17:52:27,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News https://t.co/gSc2M0BdVw'",0,0,1
2019-11-01 17:52:14,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/8HUHUWAVqh'",0,0,1
2019-11-01 17:52:12,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/Yan6NkM01J'",0,0,1
2019-11-01 17:51:40,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/wapxjnXBHQ'",0,0,1
2019-11-01 17:51:38,"RT @vcstar: Here's the latest on the Maria Fire burning at the top\xc2\xa0of South Mountain between Santa Paula and Somis. Check back for live upd\xe2\x80\xa6""",30,0,1
2019-11-01 17:51:36,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/ClvQ4eTu65'",0,0,1
2019-11-01 17:51:34,"Maria Fire: Blaze near Santa Paula jumps to 8,730 acres, evacuations remain | https://t.co/1zhqtKzDmX https://t.co/Q1gx3oXGMO'",0,0,1
2019-11-01 17:51:23,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/Ou1rt4hHmo'",0,0,1
2019-11-01 17:51:19,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/LePqm8U4c0'",0,0,1
2019-11-01 17:51:18,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/uOTTtrBTcU'",0,0,1
2019-11-01 17:51:11,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/zSWmv44h0k'",0,0,1
2019-11-01 17:51:07,RT @smasunaga: Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight https://t.co/ocdiWNRlRA by @CShalby',1,0,1
2019-11-01 17:51:03,"RT @latimes: Maria fire: Evacuation orders, shelters and road warnings https://t.co/ec9t4L9ZgK'",20,0,1
2019-11-01 17:50:33,"Via: @KCLUNEWS - A Skycrane helicopter makes a drop Friday morning southeast of Santa Paula, on a flareup of the 87\xe2\x80\xa6 https://t.co/mC31lT3Kxv'",2,2,1
2019-11-01 17:50:20,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/kwVdrDmZWv'",0,0,1
2019-11-01 17:50:16,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/uB9SjGU4pM'",0,0,1
2019-11-01 17:50:13,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/o1pNExl9PT'",0,0,1
2019-11-01 17:50:10,"""Pakistani Train Inferno Was Decades in the Making"" by BY MARIA ABI-HABIB AND SALMAN MASOOD via NYT New York Times https://t.co/9EEZim1ZqZ'",0,0,1
2019-11-01 17:49:52,"RT @Jeffrey_Marty: Hell on Earth. \n\nCalifornia wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News - https:\xe2\x80\xa6'",6,0,1
2019-11-01 17:49:22,"RT @nbcsandiego: Two homes have been destroyed in a brush fire that erupted Thursday, the second to start in two days in Ventura County. Th\xe2\x80\xa6'",3,0,1
2019-11-01 17:48:40,"Despite break in winds, Maria Fire north of Los Angeles becomes fast-moving blaze, prompting evacuations\xe2\x80\xa6 https://t.co/ze4ZCad0tB'",0,0,1
2019-11-01 17:48:34,"Ventura County's Maria Fire Explodes To 8,000 Acres | Patch https://t.co/AyvtII1aau""",0,0,1
2019-11-01 17:47:59,"@AgendaFreeTV \nWhen will the latest coverage of the Maria Fire begin again ?\nIt's heading towards Saticoy and us.\nT\xe2\x80\xa6 https://t.co/rHzf2BW56T""",0,0,1
2019-11-01 17:47:00,"California wildfires: The Maria fire forces at least 7,500 evacuations https://t.co/wkwZA3SWTL'",0,0,1
2019-11-01 17:46:08,Very concerned for Alice Atkinson Pope and Emily Atkinson Lashkari do to the Maria Fire.',0,1,1
2019-11-01 17:46:07,"""California wildfires: The Maria fire forces at least 7,500 evacuations""  https://t.co/1X565E9c0W'",0,0,1
2019-11-01 17:46:03,@DrewHart8 More than likely the Maria Fire. It is very strong.',0,0,1
2019-11-01 17:45:50,"RT @lionhouse500: Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/3SRmyXbmf4'",1,0,1
2019-11-01 17:45:37,"Remarkable ABC News #MariaFire report: California wildfires live updates Maria Fire explodes to 8,000 acres overnig\xe2\x80\xa6 https://t.co/ugqKlDY0AP'",0,2,1
2019-11-01 17:44:55,#ClimateEmergency #ClimateBreakdown #GlobalHeating #ExtinctionRebellion #RebelForLife @XRSouthBay\xe2\x80\xa6 https://t.co/AzBGc5C5HX',0,0,1
2019-11-01 17:44:07,"RT @KCLUNEWS: A Skycrane helicopter makes a drop Friday morning southeast of Santa Paula, on a flareup of the 8700 acre Maria brush fire.\xe2\x80\xa6'",3,0,1
2019-11-01 17:44:06,"RT @KTLA: Helicopters attacked the flames with water drops as firefighters on the ground got in place to protect structures, particularly i\xe2\x80\xa6'",32,0,1
2019-11-01 17:44:05,VNC ME 34 calling stating they heard a mayday call Maria fire',0,0,1
2019-11-01 17:43:59,"RT @KTLA: Update: residents in the area of South Mountain and Balcom Canyon roads are being evacuated as a precautionary measure, fire offi\xe2\x80\xa6'",45,0,1
2019-11-01 17:42:43,@cookiesinheaven My daughter just tweeted me that too? Maria Fire?',0,1,1
2019-11-01 17:42:41,RT @mattgutmanABC: Now in @GMA the #Maria fire clawing through Ventura county burning 8000+ acres in just a few hours. We have the latest f\xe2\x80\xa6',12,0,1
2019-11-01 17:42:04,"#MariaFire: Blaze near #SantaPaula jumps to 8,730 acres, evacuations remain | https://t.co/PvqWUuJM98 https://t.co/wnwwlYTG65'",0,0,1
2019-11-01 17:42:02,RT @TeacherDeutsch: Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/pdV3ZlPyGg',2,0,1
2019-11-01 17:42:01,"Hell on Earth. \n\nCalifornia wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News -\xe2\x80\xa6 https://t.co/LB2GhKeBHk'",6,5,1
2019-11-01 17:41:19,Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/pJSU7aQEDJ',0,1,1
2019-11-01 17:41:01,"RT @zaptrapped: Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/S43LUqR4Cg'",2,0,1
2019-11-01 17:41:00,"A Skycrane helicopter makes a drop Friday morning southeast of Santa Paula, on a flareup of the 8700 acre Maria bru\xe2\x80\xa6 https://t.co/87MD6MeHqf'",3,10,1
2019-11-01 17:40:01,RT @GigiGraciette: Road closures for #MariaFire:\n\xe2\x97\x8f     South Mountain Road between 12th + Balcom Cyn\n\xe2\x97\x8f     Berylwood Rd at Aggen Rd\n\xe2\x97\x8f     W\xe2\x80\xa6',9,0,1
2019-11-01 17:39:53,"Maria Fire: Over 9000 Acres Burned, Containment at\xc2\xa00% https://t.co/kuMJGVytk5 https://t.co/qygI30RMEe'",0,0,1
2019-11-01 17:39:00,Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/CfZnyuodNy #wuwei #today #best #news #daily #feed',0,0,1
2019-11-01 17:38:58,"#MariaFire: #VenturaCountyBlaze Near #SantaPaula Jumps To 8,060 Acres, #ZeroContainment \xe2\x80\x93\xc2\xa0Update https://t.co/hBIP19kQE2 via @Deadline'",0,2,1
2019-11-01 17:38:10,This is likely to lead to a serious investigation with charges; Maria fire: Drone hinders firefighting effortshttps\xe2\x80\xa6 https://t.co/hQiaQTSfZB',1,1,1
2019-11-01 17:37:06,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News https://t.co/bZ0vtWnXK7'",0,0,1
2019-11-01 17:36:42,RT @bettycjung: Map of #MariaFire evacuations https://t.co/s7W1xMDFTh https://t.co/GTMY5fumlg',2,0,1
2019-11-01 17:36:19,"New Article: California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight\xe2\x80\xa6 https://t.co/TG04n1FFVz'",0,0,1
2019-11-01 17:35:19,"RT @goldngater: \xe2\x80\x9cEven a tiny #drone can cause a serious or fatal accident if it collides with firefighting aircraft. In most situations, if\xe2\x80\xa6'",3,0,1
2019-11-01 17:35:06,"RT @jilevin: California braces for another day of 'critical fire weather' as a new blaze rages https://t.co/Y8zCUePPZN""",21,0,1
2019-11-01 17:34:38,Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight https://t.co/H04P43Fltd',0,1,1
2019-11-01 17:34:29,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News - https://t.co/JnG8yTa0w1 via @ABC'",0,0,1
2019-11-01 17:34:19,"California wildfires live updates: New Maria Fire explodes to 8,000 acres\xc2\xa0overnight https://t.co/nPaAiqgxOs'",0,0,1
2019-11-01 17:34:19,"Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/S43LUqR4Cg'",2,0,1
2019-11-01 17:33:18,And the fires keep coming! \nYes the number of wildfires is related to climate change!!!! https://t.co/oZjdfh95lK',0,0,1
2019-11-01 17:32:54,RT @SMFDHQ: Firefighter from Santa Maria on Strike Team 1810A putting out hot spots up on the Kincade Fire https://t.co/zwgJbrrg2c',3,0,1
2019-11-01 17:32:34,Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight (Colleen Shalby/Business -\xe2\x80\xa6 https://t.co/kB237RFCEc',0,0,1
2019-11-01 17:32:33,"Maria Fire: Ventura County Blaze Near Santa Paula Jumps To 8,060 Acres, Zero Containment \xe2\x80\x93 Update - Deadline https://t.co/2N0U6g5KYd'",0,0,1
2019-11-01 17:31:55,"7 AM Status Update - Maria Fire in Santa Paula, California https://t.co/Fas4HECt7B #MariaFire  \xf0\x9f\x99\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f Praying for all\xe2\x80\xa6 https://t.co/EgPetxpzRi'",0,2,1
2019-11-01 17:31:49,"A fast-moving fire forced thousands of people from their homes in Ventura County on Thursday night.\nThe new fire, t\xe2\x80\xa6 https://t.co/UtFmfyPdF2'",0,1,1
2019-11-01 17:31:40,"From Oxnard (about 45 minutes ago), it looks like all of Camarillo is on fire but this is the smoke from Santa Paul\xe2\x80\xa6 https://t.co/gzczgBaW4x'",7,11,1
2019-11-01 17:31:03,"RT @pbetsy22: Devastation and loss from CA fires continue. Incredible pics.\nMaria fire in Ventura County explodes to more than 8,000 acres\xe2\x80\xa6'",1,0,1
2019-11-01 17:31:02,Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight https://t.co/ocdiWNRlRA by @CShalby',1,0,1
2019-11-01 17:30:42,Maria Fire Is Latest California Blaze to Send Thousands FleeingA new fire that flared up in Ventura County has grow\xe2\x80\xa6 https://t.co/qv5cpOS6hc',0,0,1
2019-11-01 17:30:19,"Despite break in winds, Maria Fire north of Los Angeles becomes fast-moving blaze, prompting evacuations\xe2\x80\xa6 https://t.co/eHvlFe5fvV'",0,1,1
2019-11-01 17:30:13,RT @stephenm046: View of the #Maria fire in Somis from the Conejo valley grade https://t.co/juNTpyRv6I',8,0,1
2019-11-01 17:29:48,RT @LANow: Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight https://t.co/yNashGpb6A',4,0,1
2019-11-01 17:29:37,Maria Fire Is Latest California Blaze to Send Thousands\xc2\xa0Fleeing https://t.co/WiM3js6nuk https://t.co/WZMsmAutxT',0,0,1
2019-11-01 17:28:52,California: Maria fire north of Los Angeles spreads rapidly overnight\n\nhttps://t.co/SzsxLUVRwI',0,0,1
2019-11-01 17:28:50,Maria Fire breaks out in Southern California amid spate of blazes https://t.co/jg7GfSiUAb via @nypost',0,0,1
2019-11-01 17:28:48,"More than 7,500 residents in California's Ventura County are under evacuation orders after a new wildfire grew over\xe2\x80\xa6 https://t.co/498G2Od1cD""",0,0,1
2019-11-01 17:28:06,"@Keah_Maria @hallmarkchannel Oh shit me too I didn\xe2\x80\x99t even think of this! I need a hot chocolate, pajamas, and a fire ASAP'",0,1,1
2019-11-01 17:27:45,RT @LRCurtis1: Still no word about the fires from Trump?\n\nWhy is it acceptable to his base that a U.S. president is ignoring a catastrophe\xe2\x80\xa6',4,0,1
2019-11-01 17:27:24,"RT @CNNnewsroom: The Maria Fire broke out Thursday night on a mountain between the communities of Santa Paula and Somis, and raced downhill\xe2\x80\xa6'",4,0,1
2019-11-01 17:27:17,"RT @CShalby: Another fire erupted overnight in Ventura County. The #MariaFire is at 8,000+ acres, prompting evacuations for about 7,500 peo\xe2\x80\xa6'",7,0,1
2019-11-01 17:26:29,Now we have a new fire burning down avocado orchards and structures. Too close to here in Ventura. Go straight down\xe2\x80\xa6 https://t.co/tO4BBXBbGt',0,0,1
2019-11-01 17:26:28,"RT @NoahsArkCrew: Thousands Evacuate Maria Fire in Ventura County, California | The Weather Channel https://t.co/70v2beR8Bt'",1,0,1
2019-11-01 17:26:22,"Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/3SRmyXbmf4'",1,0,1
2019-11-01 17:26:18,RT @KSBY: Smoke from #MariaFire drifts into San Luis Obispo County\nhttps://t.co/hmiLYDse2B',2,0,1
2019-11-01 17:25:39,"""California wildfires: The Maria fire forces at least 7,500 evacuations""  https://t.co/yLxtWEIXfW'",0,1,1
2019-11-01 17:25:26,Southern California copes with more wildfires even as winds up north subside https://t.co/jFDg2OtxRP via @CBSNews',0,0,1
2019-11-01 17:25:24,"RT @bettycjung: #Mariafire in Ventura County erupts to more than 8,700 acres, threatening Somis and Santa Paula https://t.co/s7W1xMDFTh'",1,0,1
2019-11-01 17:25:13,\xe2\x80\x9cEven a tiny #drone can cause a serious or fatal accident if it collides with firefighting aircraft. In most situat\xe2\x80\xa6 https://t.co/IVFx53lB0K',3,6,1
2019-11-01 17:24:39,"fire map 11/01/19:""  newest fire ""maria fire"" has burned 8300+ acres since 6pm, santa paula &amp; somis threatened, 750\xe2\x80\xa6 https://t.co/3HgUWraiYm'",0,1,1
2019-11-01 17:24:36,RT @LosAngeles_Plow: Maria fire: Drone hinders firefighting efforts as blaze doubles in size overn...\nhttps://t.co/DnsXLUTEFT\n+1 CityofAnge\xe2\x80\xa6',1,0,1
2019-11-01 17:24:34,Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/pdV3ZlPyGg',2,0,1
2019-11-01 17:24:27,"RT @dannarebb: it\xe2\x80\x99s All Saints day! let me tell you the story of the most badass saint: Saint Maria. at age 12, a man tried to rape Maria a\xe2\x80\xa6'",1,0,1
2019-11-01 17:24:04,Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/pxUxnvtDGR https://t.co/rNf95ghwRT',0,0,1
2019-11-01 17:24:03,Maria Fire Is Latest California Blaze to Send Thousands Fleeing https://t.co/X0zY0VHCLg https://t.co/Pjm7pmoOWr',0,0,1
2019-11-01 17:23:58,"Maria fire in Ventura County erupts to more than 8,700 acres, threatening Somis and Santa Paula https://t.co/zSsqQg8wPr'",0,1,1
2019-11-01 17:23:34,"New California Wildfire Grows To Over 8,000 Acres Overnight: More than 7,500 residents are under evacuation orders\xe2\x80\xa6 https://t.co/6IqRNJJwgT'",0,0,1
2019-11-01 17:22:59,"it\xe2\x80\x99s All Saints day! let me tell you the story of the most badass saint: Saint Maria. at age 12, a man tried to rap\xe2\x80\xa6 https://t.co/QlDZHiaLuB'",1,2,1
2019-11-01 17:22:54,Maria fire: Drone hinders firefighting efforts as blaze doubles in size overn...\nhttps://t.co/DnsXLUTEFT\n+1 CityofAngelsBot #LA #LosAngeles',1,0,1
2019-11-01 17:22:41,Maria Fire Is Latest California Blaze to Send Thousands Fleeing by BY NICHOLAS\xc2\xa0BOGEL-BURROUGHS\xe2\x80\xa6 https://t.co/tZPUI6g9rA',0,0,1
2019-11-01 17:22:08,"New post: Watch live: Aerial views of Maria Fire blazing in Ventura County, Calif. https://t.co/hSzFHG714d'",0,0,1
2019-11-01 17:21:03,The Maria fire in Southern California is the latest blaze to force thousands of people to flee their homes https://t.co/ORUZEiWgDd',0,1,1
2019-11-01 17:20:40,"Maria fire in Ventura County erupts to more than 8,700 acres, threatening Somis and Santa Paula https://t.co/GVvyqsJV1t'",0,0,1
2019-11-01 17:20:37,RT @ABC7Brandi: #BreakingNews LIVE coverage on @ABC7 of another new fire: the #MariaFire is burning in #venturacounty south of #SantaPaula.\xe2\x80\xa6',17,0,1
2019-11-01 17:20:36,Map of #MariaFire evacuations https://t.co/s7W1xMDFTh https://t.co/GTMY5fumlg',2,1,1
2019-11-01 17:20:36,@GigiGraciette @FOXLA My view of the Maria fire. https://t.co/MFVKsWZ6Jw',3,3,1
2019-11-01 17:19:33,San Antonio News Maria Fire Explodes To More Than 8000 Acres Overnight - LAist https://t.co/IgxdjMRLFs https://t.co/xfVm91lWIe',0,0,1
2019-11-01 17:19:33,"Raleigh News Maria Fire: Over 9000 Acres Burned, Containment at 0% - LAist https://t.co/gGMZfYCwNW https://t.co/JwQme9hfCJ'",0,0,1
2019-11-01 17:19:22,Maria Fire Is Latest California Blaze to Send Thousands\xc2\xa0Fleeing https://t.co/nqnfy4P3QZ https://t.co/W5d3VUxmAH',0,0,1
2019-11-01 17:19:14,"California wildfires live updates: New Maria Fire explodes to 8,000 acres overnight - ABC News - https://t.co/osfUqbpim4 via @ABC'",0,0,1
2019-11-01 17:19:08,"Nov 1 update on Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops\n\nhttps://t.co/Bbqgzd4TQ9'",0,0,1
2019-11-01 17:19:08,"Despite break in winds, Maria Fire north of Los Angeles becomes fast-moving blaze, prompting\xc2\xa0evacuations\xe2\x80\xa6 https://t.co/zCL41qpBbT'",0,0,1
2019-11-01 17:18:36,Maria Fire Is Latest California Blaze to Send Thousands Fleeing by BY NICHOLAS\xc2\xa0BOGEL-BURROUGHS\xe2\x80\xa6 https://t.co/XBucinnrL1',0,0,1
2019-11-01 17:18:30,"#Mariafire in Ventura County erupts to more than 8,700 acres, threatening Somis and Santa Paula https://t.co/s7W1xMDFTh'",1,1,1
2019-11-01 17:18:25,@erogers8877 Those are all great suggestions.  I retweeted your list.  I live in Ventura and there is a fire northe\xe2\x80\xa6 https://t.co/FJx9sh7K0G',0,1,1
2019-11-01 17:17:05,"RT @JenaeDalke: Please pray for my state California wildfires: The Maria fire forces at least 7,500 evacuations  https://t.co/YaWlvW8pLI'",1,0,1
2019-11-01 17:16:49,"Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/TYuHJ5fGbn via @nbcnews'",0,0,1
2019-11-01 17:15:44,"""The fight against the blaze was hampered late Thursday when authorities grounded air support for the fire after a\xe2\x80\xa6 https://t.co/1DeBIeGCWO'",0,0,1
2019-11-01 17:15:23,"8,730-Acre Maria Fire Burning on South Mountain Destroys 2 Structures, Threatens Homes in Santa Paula and Somis\xe2\x80\xa6 https://t.co/QLhecNMNpJ'",0,1,1
2019-11-01 17:15:07,RT @lbromund: #MariaFire The official VC status report from this morning: https://t.co/53DEVYYNDL',1,0,1
2019-11-01 17:14:35,"RT @LearyFF: As the fires continue in California, we continue to send our thoughts and prayers to those affected as well as the firefighter\xe2\x80\xa6'",5,0,1
2019-11-01 17:14:06,"California wildfires: The Maria fire forces at least 7,500 evacuations  https://t.co/yijm1byPO6'",0,1,1
2019-11-01 17:13:50,#MariaFire The official VC status report from this morning: https://t.co/53DEVYYNDL',1,1,1
2019-11-01 17:13:36,"""Maria Fire Is Latest California Blaze to Send Thousands Fleeing"" by Nicholas Bogel-Burroughs via NYT https://t.co/en28aPqan6'",0,0,1
2019-11-01 17:12:51,"Devastation and loss from CA fires continue. Incredible pics.\nMaria fire in Ventura County explodes to more than 8,\xe2\x80\xa6 https://t.co/hp3iiuhZci'",1,0,1
2019-11-01 17:12:25,"As flames rapidly spread along a hillside in #SantaPaula on Thursday night, firefighters battling the blaze were fa\xe2\x80\xa6 https://t.co/nKCZpaYgpu'",0,2,1
2019-11-01 17:12:19,"RT @TraceyTorres: California wildfires: The Maria fire forces at least 7,500 evacuations  https://t.co/hg95McQWKP'",6,0,1
2019-11-01 17:12:16,"Please pray for my state California wildfires: The Maria fire forces at least 7,500 evacuations  https://t.co/YaWlvW8pLI'",1,1,1
2019-11-01 17:11:35,"Maria fire prompts evacuation, threatens homes north of Los Angeles |  https://t.co/58MjfBWVbj'",1,0,1
2019-11-01 17:11:16,"@VeronicaPaiege Smoke is clearing now, it might have just been from the Maria fire. I haven\xe2\x80\x99t heard any news that i\xe2\x80\xa6 https://t.co/CQEffbpxPH'",0,0,1
2019-11-01 17:11:05,California: Maria fire north of Los Angeles spreads rapidly overnight https://t.co/gIILyAFxku',0,0,1
2019-11-01 17:10:36,RT @DCteachild: Are. people. insane. Drone taking photos hinders firefighter water drops as #MariaFire doubles in size\n\nhttps://t.co/gLaCyY\xe2\x80\xa6',1,0,1
2019-11-01 17:10:09,California braces for another day of \xe2\x80\x98critical fire weather\xe2\x80\x99 as a new blaze rages https://t.co/fkH89TvIPV - Maria F\xe2\x80\xa6 https://t.co/QLPf7qqC1Z',0,0,1
2019-11-01 17:10:06,"USA Today Reporting: 106,000 still without power in wildfire-weary California; Maria Fire breaks out in Ventura Cou\xe2\x80\xa6 https://t.co/oPiwLxaGVx'",0,0,1
2019-11-01 17:10:01,Maria fire: Drone hinders firefighting efforts as blaze doubles in size overnight https://t.co/yNashGpb6A',4,4,1
2019-11-01 17:09:17,"A fast-moving fire broke out on Halloween night in Ventura County, exploding to more than 8,000 acres overnight and\xe2\x80\xa6 https://t.co/0bWl8Z3tZr'",0,1,1
2019-11-01 17:08:45,"RT @TunedToTheresa: Maria fire: Evacuation orders, shelters, school and road closures https://t.co/E0VVak9PYX'",1,0,1
2019-11-01 17:08:45,"RT @LALATE: \xf0\x9f\x94\xa5 #LALATE \xf0\x9f\x94\xa5 #BREAKINGNEWS\n#MariaFire Map: #SantaPaula Fire, #Ventura Today\nLIVE \xe2\x8f\xa9\xe2\x8f\xa9 https://t.co/pkMGIWgyQH\n""Maria Fire""""Santa P\xe2\x80\xa6'",2,0,1
2019-11-01 17:08:30,"A view of the sunrise from News Chopper 4 Alpha over the Maria fire at 10,000 feet. @NBCLA @WelkAviation https://t.co/hCBMbhx6fJ'",4,13,1
2019-11-01 17:07:44,RT @80sGirl216: Smokey and ashy from the Maria Fire so another day spent indoors. Let the horror movie marathon continue \xf0\x9f\x96\xa4\xf0\x9f\x92\x80\xf0\x9f\x96\xa4 https://t.co/D\xe2\x80\xa6',1,0,1
2019-11-01 17:07:23,"Watch @nowthisnews's broadcast: New Maria Fire Breaks Out in Ventura County, California https://t.co/Y3qaBu33lC""",0,0,1
2019-11-01 17:07:21,"RT @Sneggals: Fast-moving Maria fire in rural Southern California threatens avocado, citrus crops https://t.co/3X282cBRj2 via @nbcnews #Cal\xe2\x80\xa6'",2,0,1
