,time,target,text
262,10/28/2019 2:19,0,b'@13thStreetWitch @CAgovernor @GavinNewsom @CAL_FIRE @Cal_OES @PGE4Me Just saying that it is a little too late...\xe2\x80\xa6 https://t.co/k8wtIvq5k8'
263,10/28/2019 2:17,1,b'LIVE: Update of Kincade Fire and evacuations https://t.co/XE78ehyaOt https://t.co/BvVkqyX8MW'
264,10/28/2019 2:15,1,b'Fire is growing and containment % going down.  Ugh https://t.co/qbDsdJBQz2'
265,10/28/2019 2:14,1,"b'RT @jjpressdem: LATEST: #KincadeFire now 54,298 acres; 94 structures destroyed. Officials said about 3,400 firefighters are working to prot\xe2\x80\xa6'"
266,10/28/2019 2:11,1,b'So officially much bigger than the Tubbs Fire. Unreal. https://t.co/xGMyUvkcwB'
267,10/28/2019 2:11,1,"b'Smoky sky over the vineyards. #fire #calfire nbcnews @ Calistoga, California https://t.co/r9L5Old4QQ'"
268,10/28/2019 2:10,1,b'@WrayCharles @CAL_FIRE Appreciate it.\nSanta Rosa Memorial Hospital (where I work) is open &amp; operational at this time.'
269,10/28/2019 2:06,1,"b'RT @Seighin: 180,000 people have been evacuated.\n\nWinds will die down Monday, and then increase again Tuesday.\n\nFire being held at the east\xe2\x80\xa6'"
270,10/28/2019 2:05,1,"b'@my2cnz keep in mind... that\'s ""It has burned 54,000 acres"" not ""the fire\'s size is currently 54,000 acres"".\n\n29,45\xe2\x80\xa6 https://t.co/tDFmuDRBMi'"
271,10/28/2019 2:04,1,b'@jazzpastord @PeterNimmo1 @RevLaurieinLex @BLeeForCongress So what exactly does this have to do with the fire updat\xe2\x80\xa6 https://t.co/TlvMqR4JlQ'
272,10/28/2019 2:04,1,b'@jgcartman My county is on fire. Today alone it doubled in size and we lost control of some of it. I\xe2\x80\x99m barely out o\xe2\x80\xa6 https://t.co/uqRvRi0puX'
273,10/28/2019 2:00,1,"b'180,000 people have been evacuated.\n\nWinds will die down Monday, and then increase again Tuesday.\n\nFire being held\xe2\x80\xa6 https://t.co/GUg7hHzgDf'"
274,10/28/2019 1:57,1,b'thanks so much for the concern! we are okay and safe during the fire. :)'
275,10/28/2019 1:57,1,"b""@gtvone @DJSnM Thanks buddy! We're living it up the best we can at Logan's dad's home. We'll be fine as long as we\xe2\x80\xa6 https://t.co/m2T336FXfE"""
276,10/28/2019 1:56,1,"b'@Enterviewng2day Okay, they are right beside each other. The fire was in Healdsburg when the evacuation was ordered\xe2\x80\xa6 https://t.co/aHE3HxyzOT'"
277,10/28/2019 1:46,1,b'RT @jgobble: .@CAL_FIRE states the fire has NOT jumped HWY 101!\nWinds are pushing southward...on the EAST side of 101.  \nAlso the fire HAS\xe2\x80\xa6'
278,10/28/2019 1:45,1,"b'#KincadeFire containment has gone down from 10% to 5%. Acreage has more than doubled to 54,298. But firefighters ma\xe2\x80\xa6 https://t.co/YHRqhviNbs'"
279,10/28/2019 1:45,1,"b'RT @jjpressdem: ""This is still a very active fire."" Sonoma County Sheriff Mark Essick reflects on what he saw from the air today to survey\xe2\x80\xa6'"
280,10/28/2019 1:43,1,"b'""This is still a very active fire."" Sonoma County Sheriff Mark Essick reflects on what he saw from the air today to survey the #KincadeFire.'"
281,10/28/2019 1:42,1,b'Fire Sunset Sunday night after #KincadeFire. From Santa Rosa balcony on Farmers Lane. https://t.co/sYQcKFaL9B'
282,10/28/2019 1:42,1,b'It is ridiculous to order the evacuation of Bodega Bay for a fire in Healdsburg. Get real. #KincadeFire'
283,10/28/2019 1:42,1,b'.@CAL_FIRE states the fire has NOT jumped HWY 101!\nWinds are pushing southward...on the EAST side of 101.  \nAlso th\xe2\x80\xa6 https://t.co/paMB7iJzbH'
284,10/28/2019 1:39,1,"b'LATEST: #KincadeFire now 54,298 acres; 94 structures destroyed. Officials said about 3,400 firefighters are working\xe2\x80\xa6 https://t.co/e63SvNKljm'"
285,10/28/2019 1:35,1,"b'This morning we read that winds increased over night in Sonoma County to 93 MPH, moving the Kincaid Fire closer to\xe2\x80\xa6 https://t.co/GIxGWtzWlt'"
286,10/28/2019 1:34,0,b'Listen in to Mike DeWalt at Fire press conference update on 1350 KSRO\nGreat job folks in coverage.!\n@mike_dewald @KSRO'
287,10/28/2019 1:31,1,"b'@AJFraser @sonomasheriff @SarahHarmanNBC When u\xe2\x80\x99re Always trying to pick things apart &amp; find bad in them, U WILL. W\xe2\x80\xa6 https://t.co/Nz3M3SPh2q'"
288,10/28/2019 1:16,1,b'@NorthBayNews Thank You Sheriff Essick! This notification system works. During the 2017 Tubbs Fire I never got one notification. Thank You!'
289,10/28/2019 1:11,1,b'RT @CityofSantaRosa: Santa Rosa Police urge residents to yield to emergency personnel and drive with caution. Dangerous wind event continue\xe2\x80\xa6'
290,10/28/2019 1:05,1,b'RT @JenMRealtor: @MendoSheriff Which fire is this for?'
291,10/28/2019 1:02,1,"b'@TeamChazDWTS Well, the previous 29,455 acres are burnt out and it burnt another 20,000 today. So the AREA got bigg\xe2\x80\xa6 https://t.co/nSWrmMJUw3'"
292,10/28/2019 1:01,1,b'UPDATE: FIRE EVACUATION ORDER COLD CREEK RANCH AREA https://t.co/afxMqEIL3C'
293,10/28/2019 0:58,1,b'Massive wall of smoke right along the evac line. There really is a fire out there. #firelight #staysafe https://t.co/C7HsZ5vUXD'
294,10/28/2019 0:58,1,"b'RT @theoakleafnews: Kincade fire burns 30,000 acres including Brooks Road near Windsor. Stay with The Oak Leaf News for fire updates.\n\n#kin\xe2\x80\xa6'"
295,10/28/2019 0:53,1,"b'Kincade fire burns 30,000 acres including Brooks Road near Windsor. Stay with The Oak Leaf News for fire updates.\xe2\x80\xa6 https://t.co/UnHFika6vQ'"
296,10/28/2019 0:52,1,b'@TheSciBabe Terrible! We\xe2\x80\x99re in South Santa Rosa with the Kincade fire roaring through Windsor. I feel confident tho\xe2\x80\xa6 https://t.co/Ie7DyTBkdt'
297,10/28/2019 0:52,1,"b'RT @woodyhambrecht: @CAL_FIRE or anyone needing help. #kincadefire. We have multiple tractors with disc / rototiller, 2 x 3/4 ton 4x4 picku\xe2\x80\xa6'"
298,10/28/2019 0:47,1,b'@CAFarmersDtr Crazy times. We are safely at my moms place. Now I hear about another Mendo fire. Crap.'
299,10/28/2019 0:43,1,"b'@kirstiealley Thank you, Kirstie! We are in fire limbo CA but still a Good Day'"
300,10/28/2019 0:37,1,"b'RT @martomilloso: Airbnb offering free housing for Kincade Fire evacuees, relief workers https://t.co/Jhq5jXr1qv'"
301,10/28/2019 0:30,1,b'I am endlessly proud of cal fire and all the amazing men and women working to save our community. #KincadeFire https://t.co/dAhPGwbBoi'
302,10/28/2019 0:29,1,"b'Airbnb offering free housing for Kincade Fire evacuees, relief workers https://t.co/Jhq5jXr1qv'"
303,10/28/2019 0:28,1,b'The fire is starting to get way too close for comfort. I left my home last night and packed all of my things. I\xe2\x80\x99m l\xe2\x80\xa6 https://t.co/vDXCGvfrv4'
304,10/28/2019 0:24,1,"b""Northern California is on fire again.\n:(\nMy boyfriend's parents and my best friend have been evacuated. https://t.co/CmbUBHb2Uh"""
305,10/28/2019 0:19,1,"b""I'm now at risk of being evacuated because the Kincade Fire is so bad and the entire town has an air quality warnin\xe2\x80\xa6 https://t.co/e5YhilrXl2"""
306,10/28/2019 0:19,1,b'*Debris Fire - Sonoma Ave* Firefighters have extinguished a small fire in the backyard of a home on Sonoma Avenue b\xe2\x80\xa6 https://t.co/CIRBjFlMRK'
307,10/28/2019 0:16,1,b'RT @S69Greene: @rmbodenheimer I\xe2\x80\x99m sorry..... a raging wild fire..... that has displaced 180k..... has inconvinced you. There are people tha\xe2\x80\xa6'
308,10/28/2019 0:16,1,b'#SonomaCounty Sheriff defends widespread #KincadeFire evacuations; how he decided who he forced to leave and when\xe2\x80\xa6 https://t.co/7vR5M0Uo1f'
309,10/28/2019 0:14,1,b'@rmbodenheimer I\xe2\x80\x99m sorry..... a raging wild fire..... that has displaced 180k..... has inconvinced you. There are p\xe2\x80\xa6 https://t.co/fjnLe2SVhk'
310,10/28/2019 0:11,1,"b'This is a quick look at the situation in Windsor, Sonoma County.\nThere are active fires.\nThe town is almost entirel\xe2\x80\xa6 https://t.co/MoIQUvkhmt'"
311,10/28/2019 0:10,1,"b'@intomoderntimes People look for kincade fire for information, not for shameless promotion.'"
312,10/28/2019 0:06,1,"b'#California Gov. Gavin Newsom declares statewide emergency due to #wildfires, evacuations #KincadeFire\xe2\x80\xa6 https://t.co/c9bigaR3GK'"
313,10/28/2019 0:05,1,b'FIRE EVACUATION ORDER COLD CREEK RANCH AREA https://t.co/d16BhOROJ7'
314,10/28/2019 0:04,1,"b'RT @SchulzMuseum: UPDATE: The Schulz Museum will be closed through Tuesday, October 29, due to the #KincadeFire and evacuations. We plan to\xe2\x80\xa6'"
315,10/27/2019 23:59,0,b'\xf0\x9f\x94\xa5 now in Martinez https://t.co/de6hE7pOoO'
316,10/27/2019 23:55,1,b'@BusinessOfPhot1 @Yunghi @ABC @weatherchannel @kentphotos I told them they could license from me (after they asked\xe2\x80\xa6 https://t.co/SIFKNCtr4W'
317,10/27/2019 23:52,1,b'God damn. The wind gets so strong at times that embers are going over the fire line and creating spot fires on tall\xe2\x80\xa6 https://t.co/pnWGHSdhvi'
318,10/27/2019 23:48,1,"b'@engineco16 @CALFIRELNU Balo is on the Mendocino Co. side of CA-128, way farther to the northwest, in Philo. This h\xe2\x80\xa6 https://t.co/hHduLQRSkl'"
319,10/27/2019 23:46,1,"b'Evacuated up to Roseville, outside of Sacramento, with my kid and mother-in-law in tow. A normally 2 hr drive turne\xe2\x80\xa6 https://t.co/cBGH3x9ccf'"
320,10/27/2019 23:44,1,b'@wxmann Well done sir. I only got one fire today.'
321,10/27/2019 23:30,1,b'Stay with The Oak Leaf News for fire updates https://t.co/lfGp6VZ0L5'
322,10/27/2019 23:28,1,b'@InsuringCAL Thanks Janet. What is your advice for Tubbs and Kincade Fire survivors with a double-hit on insurance\xe2\x80\xa6 https://t.co/EIkMwRkuvk'
323,10/27/2019 23:26,1,"b'The Cal Maritime fire is contained!\xc2\xa0\xc2\xa0According to NBC Bay Area, some cadets \xe2\x80\x94 who just completed an advanced firefi\xe2\x80\xa6 https://t.co/a62Q39O6r4'"
324,10/27/2019 23:26,1,b'RT @Baronbrew: Tilt HQ has been evacuated due to the Kincaid fire in Sonoma County. We hope to be back up and running soon. Thanks for your\xe2\x80\xa6'
325,10/27/2019 23:24,1,b'@Telexplainer The power was not 100% off. The Kincade fire originated from a PG&amp;E transmission line located st the\xe2\x80\xa6 https://t.co/XviMPmcVKa'
326,10/27/2019 23:21,1,"b'(Espa\xc3\xb1ol Abajo) Sunday Afternoon Update; Fire Risk Remains: PSPS Event #3, Message 12 https://t.co/s158d0GSyU'"
327,10/27/2019 23:17,1,b'Tilt HQ has been evacuated due to the Kincaid fire in Sonoma County. We hope to be back up and running soon. Thanks\xe2\x80\xa6 https://t.co/KEkJx1GDYf'
328,10/27/2019 23:11,1,b'@skip_sf @heyanmarie Public transit would not have evacuated Sonoma County residents fleeing the Kincade fire. Sadl\xe2\x80\xa6 https://t.co/K3rYSczKdF'
329,10/27/2019 23:06,1,b'My friends I\xe2\x80\x99m with live in Windsor and they are no where near worried about the fire hitting Windsor \xf0\x9f\x98\x82'
330,10/27/2019 22:56,1,"b'RT @SantaRosaPolice: Santa Rosa police cars &amp; fire department vehicles outfitted with new Hi/Lo sirens, which sound different from traditio\xe2\x80\xa6'"
331,10/27/2019 22:50,1,b'RT @BethSchlanker: Old Barn Rd in Geyserville @NorthBayNews #kinkaidfire https://t.co/2XpENSYdTH'
332,10/27/2019 22:47,1,"b'RT @gmeline: Remember, if you\xe2\x80\x99re freaking out, CALL FRIENDS, if you can. Talking to others always helps. There\xe2\x80\x99s also a national helpline w\xe2\x80\xa6'"
333,10/27/2019 22:43,1,b'Some close calls at the edge of Windsor this afternoon but fire damage appears limited to a handful of structures.\xe2\x80\xa6 https://t.co/YBaeTsAnHU'
334,10/27/2019 22:39,1,"b""@Vixi73165 @KSRO I had not noticed that, guessing @CAL_FIRE didn't have much sleep last night :)"""
335,10/27/2019 22:38,1,b'RT @SoCo_TPW: #SonomaCounty TPW Update: FIRE ROAD CLOSURES: Expect all roads east of Hwy 128 from Cloverdale to Healdsburg to be closed due\xe2\x80\xa6'
336,10/27/2019 22:37,1,"b""@Croftt @SamBrockNBC @NBCNews @TODAYshow I don't think there's much doubt.\nhttps://t.co/70ENryPNjH"""
337,10/27/2019 22:27,1,b'Seeing at least six fire trucks staged next to the Foothill Regional Park butted up against a neighborhood on Footh\xe2\x80\xa6 https://t.co/ldurlhGTLp'
338,10/27/2019 22:25,0,b'We Americans are so evil. We can\xe2\x80\x99t control our President even when he\xe2\x80\x99s doing maniacal things. \n\nWe NEED to be able\xe2\x80\xa6 https://t.co/dMXGSpinD0'
339,10/27/2019 22:23,1,b'Lost my home in the Tubbs Fire 2017? Check. Evacuated today for Kincaid? Check. Dropping a next blog nevertheless?\xe2\x80\xa6 https://t.co/P6E5jDmk6u'
340,10/27/2019 22:22,1,b'Three teens take to the roof of their home to keep an eye on the Kincade fire a few miles North of Santa Rosa.  Hig\xe2\x80\xa6 https://t.co/JTZDcpVWxK'
341,10/27/2019 22:19,1,"b'This is amazingly high..  \n\n\xe2\x80\x9cWhile the winds near the Kincade Fire are much more dangerous, the numbers pale in com\xe2\x80\xa6 https://t.co/JcQNP6algk'"
342,10/27/2019 22:17,1,"b'Potter Valley fire, highway 20 to Lake County is closed to Blue Lakes. \n\nLesley Tommy Ing, your moms house.... https://t.co/klzBbHTx8Z'"
343,10/27/2019 22:15,1,b'RT @KSRO: Fire nearing a neighborhood in Windsor near Foothill Regional Park.  Our ABC News reporter on scene confirmed fire crews were the\xe2\x80\xa6'
344,10/27/2019 22:10,1,b'Thank you to everyone who has reached out to ask about my safety because of the Kincade Fire. My family is safe in\xe2\x80\xa6 https://t.co/CNgWVSAbnZ'
345,10/27/2019 22:04,1,b'So horribly sad... I\xe2\x80\x99m sure this is really terrifying for Santa Rosa people. I was evicted for almost two weeks las\xe2\x80\xa6 https://t.co/TdFhMQvzkG'
346,10/27/2019 21:56,1,"b'Good. The Ranch fire started during the Carr fire, and there was just nothing left to send. https://t.co/CxvdMQWk75'"
347,10/27/2019 21:52,1,"b'Due to ongoing evacuations and safety concerns, the LBC will be closed on Monday. Thank you to the fire fighters, p\xe2\x80\xa6 https://t.co/PmajdW2q3p'"
348,10/27/2019 21:49,1,b'this fire is scary'
349,10/27/2019 21:44,1,b'The fire is right on top of my house. It\xe2\x80\x99s like it turned and went straight to Windsor. https://t.co/Z5HtUIUnIs'
350,10/27/2019 21:42,1,"b'RT @URJCampNewman: Dear Camp Newman Family,\n\nWe continue to send our love and well wishes to all those in the state of California impacted\xe2\x80\xa6'"
351,10/27/2019 21:38,1,"b'RT @SRCSsup: Family and friends, so far we are not evacuated.  See the red dot and arrow.  It was a nerve wracking night and I\xe2\x80\x99m thankful f\xe2\x80\xa6'"
352,10/27/2019 21:32,0,b'@ThatClinical @CAL_FIRE Appreciate it'
353,10/27/2019 21:31,1,b'Need a cruise ship help with fire evacuees  just suggestion of sonoma county'
354,10/27/2019 21:28,1,"b'#KincadeFire \xf0\x9f\x94\xa5 unofficial, automated update.\nAt Geyserville, CA. \xe2\x9a\xa0\xef\xb8\x8f DO NOT USE FOR SAFETY PURPOSES - See officials\xe2\x80\xa6 https://t.co/qXOvlSy19T'"
355,10/27/2019 21:26,1,"b'Dear Camp Newman Family,\n\nWe continue to send our love and well wishes to all those in the state of California impa\xe2\x80\xa6 https://t.co/61UAAhyJqr'"
356,10/27/2019 21:24,1,b'@MendoSheriff Which fire is this for?'
357,10/27/2019 21:22,1,b'LIVE at 9434 Valle Vista St in Windsor. Home saved by Glendale Fire crews! https://t.co/E7bk9KkMqu https://t.co/NSzxlZ8Qve'
358,10/27/2019 21:22,1,b'IMPORTANT MESSAGE 10/27/19 at 2:00pm: PG&amp;E power outages and evacuations due to the Kincade fire are in effect. The\xe2\x80\xa6 https://t.co/WR7vqHYoYx'
359,10/27/2019 21:22,1,"b'This job is now open at Johnson Controls in #SantaRosa, CA. Follow us and turn on mobile alerts to hear about jobs\xe2\x80\xa6 https://t.co/AwcfL8ruDI'"
360,10/27/2019 21:13,1,"b'@FatherJohnBurns Thank you! We are evacuated in a horrible fire in Sonoma County, CA and it was so nice to read your kind tweet.'"
361,10/27/2019 21:09,1,"b'#KincadeFire \xf0\x9f\x94\xa5 unofficial, automated update.\nAt Geyserville, CA. \xe2\x9a\xa0\xef\xb8\x8f DO NOT USE FOR SAFETY PURPOSES - See officials\xe2\x80\xa6 https://t.co/6q0kywDTR4'"
362,10/27/2019 21:07,0,b'@MelBreggs @CAL_FIRE Thank you so much!'
363,10/27/2019 21:04,0,b'@DorothyFahn @PattyMattson @SandyFoxWorld @CathyWeseluck @BachynskiLj @RedHerington @PenelopeRawlins @claire_voices\xe2\x80\xa6 https://t.co/xfYIAuqu4O'
364,10/27/2019 21:04,1,"b""RT @judell: The lights have stayed on during the #KincadeFire, and we didn't have to evacuate, but this screencast explains why we didn't s\xe2\x80\xa6"""
365,10/27/2019 20:58,0,b'@PDX_Tom @CAL_FIRE Appreciate this sentiment so much...'
366,10/27/2019 20:56,1,b'Kincade Fire Latest: Concerns Mount Fire Could Jump West Over 101 https://t.co/xHe2cCdrBZ'
367,10/27/2019 20:55,1,b'I think the word hero is used way too much. Not today. That fire came screaming into Windsor with fury and Calfire\xe2\x80\xa6 https://t.co/YVkRwWyyKo'
368,10/27/2019 20:54,1,b'RT @CphilpottCraig: Strike teams assembling from mutual aid equipment on Hwy 128 at elementary school Alexander Valley w @CAL_FIRE #Kincade\xe2\x80\xa6'
369,10/27/2019 20:51,1,b'Time Lapse of Kincade Fire in California https://t.co/XeBQMtV5sI'
370,10/27/2019 20:47,0,b'@ClevelandJr @benpronsky @blumspew @childishgamzeno @PatMikeVA @HansWActor @StevenKynman @Omahdon @ImariSpeaks\xe2\x80\xa6 https://t.co/epdF1KkR71'
371,10/27/2019 20:41,1,"b'Insurers drop fire coverage for 350,000 California residents  - THE DAY ALL CATASTROPHE AND CATACLYSMIC INSURANCE E\xe2\x80\xa6 https://t.co/rFCW85zwR3'"
372,10/27/2019 20:40,1,b'Fire nearing a neighborhood in Windsor near Foothill Regional Park.  Our ABC News reporter on scene confirmed fire\xe2\x80\xa6 https://t.co/DtLdhbtanG'
373,10/27/2019 20:40,1,b'Fire nearing a neighborhood in Windsor near Foothill Regional Park.  Our ABC News reporter on scene confirmed fire\xe2\x80\xa6 https://t.co/c8Hd2VdTeN'
374,10/27/2019 20:35,1,"b""RT @Nojay8: #KINCADEFIRE\nIf you see a comment disparaging California because it's on fire, do EVERYONE a favor and report them to Twitter\xe2\x80\xa6"""
375,10/27/2019 20:31,1,b'Live fire footage:  https://t.co/N4pPWDwxNU'
376,10/27/2019 20:31,1,"b'UPDATE: The Schulz Museum will be closed through Tuesday, October 29, due to the #KincadeFire and evacuations. We p\xe2\x80\xa6 https://t.co/fdmXeTH57V'"
377,10/27/2019 20:30,0,b'@afbeezy Yee lol boutta get fire wings later too if they open'
378,10/27/2019 20:29,1,"b'Hello Friends\nI &amp; my family are safe. \nThe texts, tweets &amp; tags are much appreciated.\nStill in the thick of it w/ h\xe2\x80\xa6 https://t.co/fQ01O694cX'"
379,10/27/2019 20:28,0,"b'@GussRuralWA @sharcat12 @BrandiCrown @TheJerk79 Structure was near Dragonfly Lane, appeared to be a carport. Fire c\xe2\x80\xa6 https://t.co/7mJ0Vk4ACZ'"
380,10/27/2019 20:21,1,"b'RT @BiznewsPaulB: Full update: Raging #KincadeFire closes on Healdsburg, Windsor Sunday; authorities evacuate more than a third of #SonomaC\xe2\x80\xa6'"
381,10/27/2019 20:08,1,"b'So much for the verse: \n\nAnd I heard a voice in the midst of the four beasts say, A measure of wheat for a penny, a\xe2\x80\xa6 https://t.co/tWZKI8oinm'"
382,10/27/2019 20:06,1,b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xa1SCMC is with power and our Meat Team is all safe. Due to the Kincade Fire we will be closed through Monday 10/28\xe2\x80\xa6 https://t.co/d8tNWr1lL6'
383,10/27/2019 20:06,0,b'Just hit a military checkpoint north of Larkfield. Why is the Army here but not at all points around the perimeter\xe2\x80\xa6 https://t.co/QWrtshlNC9'
384,10/27/2019 20:03,1,b'@Sarah_Stierch Warning only at this point. Not mandatory but pack your things people. The fire is closer to you tha\xe2\x80\xa6 https://t.co/FvxJGqYPwv'
385,10/27/2019 20:02,1,b'Cal Fire just altered this...confirming in writing that it is ONLY A WARNING!'
386,10/27/2019 20:02,1,b'May have spoke too soon about cautious optimism. #KincadeFire has blanketed Windsor with smoke and there\xe2\x80\x99s a lot of\xe2\x80\xa6 https://t.co/N6GW74uMzx'
387,10/27/2019 20:02,1,b'Santa Rosa Police urge residents to yield to emergency personnel and drive with caution. Dangerous wind event conti\xe2\x80\xa6 https://t.co/pyDrx0iaJ7'
388,10/27/2019 20:02,0,b'@49ers @NFL @espn @CSNBayArea @NBCSAuthentic \nFIRE UP BIG RED FIRE UP!\nThe Bay Area could use a distraction today!\nGO NINERS!!\n#49erfaithful'
389,10/27/2019 20:00,1,"b""I'm raising money for KINCADE FIRE CHEF RESPONSE: SONOMA FAMILY MEAL. Click to Donate:  https://t.co/FJ4E85o4Ql via @gofundme"""
390,10/27/2019 19:56,1,"b""@CourtneyBrogle @lookner Sure thing, I'm afraid we don't have much more captured. They hung around most of the nigh\xe2\x80\xa6 https://t.co/buLaqnhQBJ"""
391,10/27/2019 19:49,1,b'@DinoDiMuro @bobcesca_go We are still at home with power/ internet but 2 miles from the evacuation zone. Wind blowi\xe2\x80\xa6 https://t.co/FVKQCJtzHZ'
392,10/27/2019 19:49,1,b'@dropdedfred @sonomasheriff There are so many of these stories it breaks my heart. In 2017 I gave my condo to someo\xe2\x80\xa6 https://t.co/LiQbevrbr7'
393,10/27/2019 19:45,1,"b""@Ashley50Nica @SonomaScanner Agree. I'm going directly to the Live Fire Web App, but apparently it isn't auto refre\xe2\x80\xa6 https://t.co/d3XpbCwDBE"""
394,10/27/2019 19:41,1,"b""The lights have stayed on during the #KincadeFire, and we didn't have to evacuate, but this screencast explains why\xe2\x80\xa6 https://t.co/TZjMU3HQNn"""
395,10/27/2019 19:37,0,"b'Those transmission lines were not de-energized because forecast weather conditions, particularly wind speeds, did n\xe2\x80\xa6 https://t.co/57RtFCqjPX'"
396,10/27/2019 19:36,1,"b'BLACKOUTS &amp; FIRE 4 MILLIONS - Winds top 93 mph in Kincade fire, causing havoc across Sonoma County https://t.co/LcBzmLrY3g'"
397,10/27/2019 19:34,1,"b""@SonomaScanner Oh no. Such a beautiful park. Thank you for these updates. The official fire maps don't currently re\xe2\x80\xa6 https://t.co/17q5AAZxvv"""
398,10/27/2019 19:31,1,b'Kincaid fire smoke at Stony point https://t.co/z9XHQL3C2J'
399,10/27/2019 19:24,1,"b'California wildfires: Fire, law enforcement officials provide update on Kincade Fire | FULL https://t.co/xXbv5Z3WWz'"
400,10/27/2019 19:24,1,"b'Family and friends, so far we are not evacuated.  See the red dot and arrow.  It was a nerve wracking night and I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/h0IPQrsGZM'"
401,10/27/2019 19:23,1,b'RT @fartsy_art: Cali is on fire. This is mother nature\xe2\x80\x99s payback or perhaps a warning to heed the need to live simpler lives #heedtheneed #\xe2\x80\xa6'
402,10/27/2019 19:21,1,"b'Family and friends, so far we are not evacuated.  See the red dot and arrow.  It was a nerve wracking night and I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/QrgxDxeX6n'"
403,10/27/2019 19:14,1,"b""#KINCADEFIRE\nIf you see a comment disparaging California because it's on fire, do EVERYONE a favor and report them\xe2\x80\xa6 https://t.co/DStUgaxIfL"""
404,10/27/2019 19:13,1,"b'CA Fire Update: Evacuations &amp; Outages Grow, Baja Fire Destroys 200 Homes, Kills 4, DEW Info https://t.co/9wZ8AUYy2n'"
405,10/27/2019 19:13,1,b'Be advised: I-80 is closed from Hwy-4 to 780 due to Crockett Fire. https://t.co/C5v0i721Jb'
406,10/27/2019 19:12,1,b'*fire in Sonoma County*\none half: *evacuates*\nother half: https://t.co/CFFdqs0Hef'
407,10/27/2019 19:08,1,b'@RealGsPatton007 Exactly... quite a chess move and they also got a cease-fire and a truce between Turkey and Syria\xe2\x80\xa6 https://t.co/LWiIfiAvUG'
408,10/27/2019 19:06,1,b'Watch is on as concern rises just in case fire jumps 101. If you are in West SoCo follow mandatory evacuation! It m\xe2\x80\xa6 https://t.co/5vmKL1e85E'
409,10/27/2019 19:04,1,b'Cali is on fire. This is mother nature\xe2\x80\x99s payback or perhaps a warning to heed the need to live simpler lives\xe2\x80\xa6 https://t.co/Zzh2r3143R'
410,10/27/2019 19:02,1,"b""RT @NYMA_RealEstate: It's just a waiting game now. Which direction will the winds carry the fire? Looks like the fire department is betting\xe2\x80\xa6"""
411,10/27/2019 19:02,1,"b'RT @CphilpottCraig: Fire crossed Pine Flat Rd T the 4 mile mark, headed down canyon toward Jim Town.  #KincadeFire https://t.co/crNSTAUWoh'"
412,10/27/2019 18:55,1,b'Per scanner. The fire heading up on Mt. St. Helena.'
413,10/27/2019 18:55,1,b'RT @newsofnorthbay: LIVE: Windsor under smoke plume no fire in town. https://t.co/VJ3786QYac https://t.co/bkYoGrQ0IF'
414,10/27/2019 18:54,1,b'On my roof watering it down as the fire gets closer... The winds were insane last night and depending on what fake\xe2\x80\xa6 https://t.co/5dgfmQ3qEO'
415,10/27/2019 18:53,1,b'Fire this nigga bruh why would you send an all out blitz bruh'
416,10/27/2019 18:47,1,"b'@dd9000 @Twitter I would disagree. The hashtag is filled with content about the fire from all angles, especially pe\xe2\x80\xa6 https://t.co/lOwVvXTRbd'"
417,10/27/2019 18:46,1,b'Flying home from Vegas today. My house is where the blue dot is south of the fire. Hope they don\xe2\x80\x99t evacuate us befo\xe2\x80\xa6 https://t.co/8aIsgMxHR4'
418,10/27/2019 18:46,1,"b'RT @carlmalamud: Spot fires getting closer and closer. https://t.co/mzvVqcm2LP Cross the river, go a mile or so to the freeway, another mil\xe2\x80\xa6'"
419,10/27/2019 18:41,1,"b'RT @jordanwinery: Due to road closures in the area, the winery will be closed Saturday and Sunday. We will be contacting all tasting guests\xe2\x80\xa6'"
420,10/27/2019 18:41,1,"b'Spot fires getting closer and closer. https://t.co/mzvVqcm2LP Cross the river, go a mile or so to the freeway, anot\xe2\x80\xa6 https://t.co/qpHoCwB3E3'"
421,10/27/2019 18:40,1,b'We have been providing mutual aid officers to Sonoma County for the Kincade Fire Incident since yesterday evening a\xe2\x80\xa6 https://t.co/Yyal4ZUGzr'
422,10/27/2019 18:39,1,"b'@CphilpottCraig @SipOnThisJuice KSRO: Kincade Fire now approaching the Town of WIndsor, new fire near the Carquinez\xe2\x80\xa6 https://t.co/UzlHeewtft'"
423,10/27/2019 18:39,1,"b""RT @BellaRoseFlores: My anxiety is acting up bc in my area is the Kincade fire and we have really high winds it's already burned so much an\xe2\x80\xa6"""
424,10/27/2019 18:38,1,"b'@CheekComments So far so good. Just annoyed. We did this in 2017,  it was wham, bam and done. Fire destroyed the ad\xe2\x80\xa6 https://t.co/12xjkrUkhG'"
425,10/27/2019 18:37,1,"b'Thick, orange-tinted smoke in Alexander Valley, Sonoma County, near where #KincadeFire first flared up this week. W\xe2\x80\xa6 https://t.co/JT0yUSlM9C'"
426,10/27/2019 18:32,1,b'UPDATE:  SONOMA CO SHERIFF Advisory: Fire advancing between Healdsburg and Windsor - LEAVE. Incendio creciendo entr\xe2\x80\xa6 https://t.co/dptxv7tqlX'
